name,kind,az_deg,n_cross_axis_full,n_cross_axis_gate,n_cross_col_full,n_cross_col_gate,n_cross_col_gate_wt,n_cross_paper,n_grain_axis,n_grain_col_gate,chord_axis_mm,path_axis_mm,t_axis_us,c_axis_ms,c_vol_ms,c_slow_ms,v_sd_ms,cos2_beam,cos2_beam_col,a1_col,a3_col,skew_deg,skew_p90_deg,dv_all_rms,dv_all_mean,dv_all_p90,dv_cross_rms,dv_cross_mean,misor_cross_deg,normal_align,facing_frac_10,facing_frac_20,dark_all_0.001,dark_cross_0.001,dark_all_0.01,dark_cross_0.01,bright_half_area
single_s23,single,96,7,2,8.655,2.25,2.3321963,65,8,11,12.497461,99.979687,25.669111,3894.9415,3858.9278,3857.9209,62.857509,0.24786785,0.16241735,0.85302165,0.053136925,2.9851287,5.0275203,0.011019101,0.0084623886,0.015416973,0.0093998221,0.0077161434,32.155297,0.62714713,0.0043366753,0.053254127,0.088169136,0.16,0.64010588,0.56222222,0.11998602
single_s23,single,102,9,3,9.375,2.525,2.5875748,60,10,13,9.9859375,99.859375,25.674552,3889.43,3861.2754,3860.4581,56.479663,0.22022137,0.1113801,0.85895454,0.05389885,3.1182708,5.2652495,0.0098297963,0.0077123843,0.014594532,0.00973909,0.007783214,32.298857,0.57587139,0.0084964149,0.050190162,0.12970872,0.17821782,0.65956705,0.49108911,0.15285663
single_s23,single,108,9,3,10.175,2.7,2.7782717,72,10,12,9.9979687,99.979687,25.793754,3876.12,3861.1096,3860.4565,50.337996,0.20208084,0.077090188,0.86184246,0.05204342,3.1059445,4.1349985,0.0088981616,0.0070932911,0.013974921,0.0087512702,0.0069690091,31.793674,0.55059337,0.013370029,0.039319131,0.1337905,0.17962963,0.71614967,0.58333333,0.16477877
single_s23,single,114,10,3,10.255,2.655,2.706663,70,11,11,9.0890625,99.979687,25.898349,3860.4657,3858.0816,3857.5161,46.735079,0.19423909,0.063722824,0.87025017,0.054000695,2.9821579,4.1347027,0.0086128442,0.0067093729,0.013824874,0.0071163787,0.0057728735,32.262774,0.54884658,0.010309567,0.05025498,0.16353934,0.24858757,0.71563463,0.83239171,0.15936121
single_s23,single,120,16,7,11.935,2.975,3.0312645,72,12,10,8.3316406,99.979687,25.942907,3853.8351,3852.5623,3852.0077,46.234608,0.19703883,0.069332428,0.87206249,0.048969371,2.8915608,4.1332072,0.0088791293,0.0070491381,0.014514243,0.0057567204,0.0047366473,31.951002,0.53446428,0.017416775,0.05419136,0.11978281,0.17983193,0.71409476,0.93613445,0.16285875
single_s23,single,126,15,5,12.78,2.96,3.0423135,72,12,10,8.3316406,99.979687,25.944326,3853.6244,3845.5742,3844.9999,47.022211,0.21035771,0.094227342,0.87206249,0.048969371,2.8356082,4.0128645,0.0091888112,0.0073092786,0.014109275,0.0054697489,0.003923595,32.005672,0.53572646,0.011534102,0.057871972,0.15923245,0.22635135,0.61598219,0.92567568,0.21483141
single_s23,single,132,14,7,11.695,3.19,3.3885455,84,9,11,11.108854,99.979687,26.114314,3828.5396,3838.5297,3837.9557,46.975656,0.23361363,0.12790737,0.86344148,0.047035353,2.7734892,4.1266423,0.0091366774,0.0074750421,0.0140668,0.0063063793,0.0052307445,31.466825,0.50755242,0.019125693,0.05608247,0.12939865,0.068965517,0.63657067,0.9200627,0.21252512
single_s23,single,138,26,12,13,3.36,3.5822177,77,13,12,7.6907452,99.979687,26.157484,3822.2212,3832.877,3832.3315,45.776203,0.26579019,0.17680238,0.86261805,0.04636917,2.8430177,4.294272,0.0087551972,0.0072024744,0.014162536,0.0079013709,0.007039554,31.49949,0.49108776,0.014535877,0.068694828,0.15120991,0.061011905,0.71518616,0.8125,0.21609799
single_s23,single,144,15,2,13.645,3.72,4.2312685,87,10,13,9.9979687,99.979687,26.193919,3816.9045,3829.8037,3829.2683,45.390242,0.30548112,0.28488284,0.8432387,0.047206195,3.248589,4.2029924,0.0085671522,0.0069807235,0.013545555,0.0090607724,0.0078177903,29.855539,0.4538764,0.010449714,0.067292482,0.13476978,0.075268817,0.66894814,0.59946237,0.20191686
single_s23,single,150,16,2,13.005,3.54,3.8813399,83,11,13,9.0890625,99.979687,26.136272,3825.3233,3830.0968,3829.4909,48.43002,0.35095174,0.3571504,0.8432387,0.047206195,3.5467103,5.5047616,0.0092009106,0.0072335482,0.01438416,0.010212309,0.0083234465,31.896801,0.47428178,0.01404361,0.065463563,0.1204888,0.11158192,0.68664959,0.55508475,0.16403599
single_s23,single,156,11,4,10.99,3.25,3.3983848,104,10,14,9.9979687,99.979687,25.998557,3845.5861,3834.1057,3833.3235,55.204789,0.40021476,0.42671132,0.84822093,0.049709212,3.727124,6.1746409,0.010655515,0.0081587289,0.016061431,0.010444607,0.0082476584,32.101383,0.52985694,0.015943479,0.089743163,0.10432021,0.15692308,0.71859348,0.57538462,0.1162292
single_s23,single,162,8,3,9.955,3.1,3.3118503,86,9,13,11.108854,99.979687,25.894489,3861.0412,3841.7064,3840.6768,63.457931,0.45111715,0.50789734,0.85099691,0.048831823,3.8491465,6.6523578,0.012328916,0.0095228323,0.019188137,0.010585748,0.0081083644,32.545267,0.56386487,0.022478711,0.084141661,0.075563785,0.13709677,0.62151888,0.61451613,0.12233786
single_s23,single,168,8,2,11.065,3.06,3.1732047,91,9,13,11.095486,99.859375,25.729353,3881.146,3852.2578,3850.9846,70.594349,0.50143424,0.5845868,0.85099691,0.048831823,3.979338,6.8901197,0.013638568,0.010713526,0.022441049,0.01062581,0.0082371609,33.276118,0.56496609,0.025512894,0.071310322,0.083307786,0.071895425,0.52908577,0.73529412,0.13496686
single_s23,single,174,11,2,11.43,3.03,3.1202447,92,10,14,9.9979687,99.979687,25.64635,3898.3983,3864.6149,3863.1761,75.007987,0.54896693,0.65367162,0.84766601,0.05168301,4.1431559,6.7661748,0.014290009,0.011486012,0.023889327,0.011635895,0.0093897463,34.662671,0.57939651,0.020284534,0.057231675,0.068410154,0.044554455,0.50049489,0.67656766,0.16661032
single_s23,single,180,10,3,10.425,3.01,3.0202191,92,11,15,9.0890625,99.979687,25.596009,3906.0655,3877.2473,3875.7534,76.388512,0.5916378,0.72670017,0.86632474,0.045648706,4.4188284,6.989381,0.014279273,0.011603134,0.023968825,0.013038732,0.010698364,35.753913,0.60108467,0.0092943771,0.049599793,0.068352344,0.058139535,0.4496583,0.52159468,0.19463973
single_s23,single,186,14,5,10.485,3.02,3.0239369,90,11,17,9.0890625,99.979687,25.530983,3916.0139,3888.46,3886.9905,75.77272,0.62758194,0.77131133,0.86761719,0.044090757,4.7698126,7.018536,0.013864243,0.011433561,0.023161091,0.014557417,0.012528553,35.778922,0.60392516,0.00074715896,0.047713063,0.06149127,0.0082781457,0.52068132,0.45695364,0.19641959
single_s23,single,192,10,5,8.925,3.325,3.3793406,97,9,16,11.095486,99.859375,25.347027,3939.688,3896.6809,3895.2323,75.297691,0.65522842,0.79787935,0.85023008,0.049660082,5.0230133,7.0227511,0.01351544,0.011306354,0.0222104,0.015785838,0.013454747,35.148101,0.58343498,0.0022116956,0.05620247,0.040050523,0.021052632,0.47221935,0.38496241,0.20539601
single_s23,single,198,14,2,10.15,3.465,3.5188361,92,10,15,9.9979687,99.979687,25.338579,3945.7496,3900.7746,3899.2589,77.057864,0.67336895,0.82023677,0.84268783,0.04942189,5.0364135,7.0574652,0.013706065,0.011516468,0.021733952,0.017475062,0.014970625,35.79722,0.57725133,0.011681257,0.055237208,0.0435069,0.028860029,0.46060554,0.2987013,0.2086921
single_s23,single,204,7,2,8.735,3.525,3.5366861,86,8,15,12.497461,99.979687,25.305359,3950.9295,3900.3061,3898.6164,81.317307,0.6812107,0.83064765,0.84268783,0.04942189,4.9344876,7.020996,0.014535797,0.012100576,0.022581815,0.018716227,0.016493783,36.72056,0.59215427,0.012627249,0.072364053,0.031887833,0.041134752,0.4522773,0.24539007,0.18388519
single_s23,single,210,7,3,8.375,3.64,3.7046583,103,8,14,12.497461,99.979687,25.422452,3932.7319,3895.647,3893.7519,86.05287,0.67841096,0.81572842,0.83893842,0.048727022,4.6609832,7.0083549,0.015605979,0.01286572,0.024645328,0.018948515,0.016697836,36.352958,0.58998865,0.0076485252,0.062441642,0.053184053,0.019230769,0.42555827,0.28296703,0.17812602
single_s23,single,216,7,3,9.485,3.955,4.1073291,102,8,15,12.497461,99.979687,25.557773,3911.9092,3887.8551,3885.8522,88.457703,0.66509208,0.78895433,0.83925167,0.048614635,4.5069305,7.0167828,0.016333599,0.013487057,0.02592015,0.018653951,0.016206692,36.064178,0.5474016,0.0094967144,0.061025281,0.066828245,0.046776233,0.40522293,0.31731985,0.19555506
single_s23,single,222,8,3,10.565,3.86,3.9601743,100,9,15,11.108854,99.979687,25.677256,3893.7061,3878.3588,3876.4393,86.675785,0.64183616,0.74726113,0.83925167,0.048614635,4.4799705,7.005611,0.016313168,0.013461686,0.026948777,0.018302092,0.015321016,36.195325,0.55173012,0.0085980215,0.050039504,0.080629225,0.019430052,0.42641054,0.38601036,0.20245993
single_s23,single,228,13,3,10.845,3.645,3.8498623,96,10,14,9.9979687,99.979687,25.735447,3884.902,3868.5867,3866.9246,80.766275,0.6096596,0.69219237,0.83893842,0.048727022,4.5024952,7.0164003,0.015499306,0.01259943,0.026562,0.017513896,0.014056769,35.603621,0.55675254,0.018476637,0.051375281,0.078802058,0.038408779,0.46297052,0.46227709,0.1990018
single_s23,single,234,13,7,9.515,3.48,3.6239527,98,10,16,9.9979687,99.979687,25.858967,3866.3451,3859.7318,3858.3812,72.850294,0.56996867,0.64579018,0.8600757,0.042443632,4.5226018,7.0202036,0.014225338,0.011241281,0.025557663,0.015127147,0.011620638,34.870077,0.57597992,0.019648616,0.055593707,0.069632937,0.090517241,0.54813613,0.54454023,0.1496569
single_s23,single,240,15,10,9.51,3.28,3.5433949,88,10,15,9.9979687,99.979687,26.145247,3824.0101,3852.712,3851.5899,66.316251,0.52449806,0.60476998,0.8766013,0.041026071,4.5133839,6.9865408,0.013061094,0.0099264059,0.023042307,0.015192337,0.011592676,35.111151,0.58191288,0.020792567,0.067976574,0.084374655,0.10213415,0.58843454,0.58689024,0.13822703
single_s23,single,246,14,6,10.615,3.34,3.6250227,75,11,16,9.0890625,99.979687,26.195109,3816.7312,3848.1931,3847.1495,63.816467,0.47523503,0.51362336,0.86913722,0.039973131,4.0985009,6.8264763,0.012475406,0.009688724,0.021378355,0.013689178,0.010504827,34.992224,0.5652283,0.015965377,0.067963436,0.088166509,0.062874251,0.59870206,0.61676647,0.154873
single_s23,single,252,11,4,10.56,3.05,3.1502624,79,9,15,11.108854,99.979687,26.156404,3822.379,3846.5238,3845.4368,65.131182,0.42433264,0.42236819,0.84849486,0.046207747,3.5999328,6.6638559,0.012471037,0.0097686517,0.020122991,0.010911999,0.0086672382,34.98976,0.60660081,0.013970909,0.081565583,0.12025318,0.090163934,0.58458926,0.67704918,0.14506008
single_s23,single,258,6,2,9,2.78,2.821656,79,7,15,14.265625,99.859375,26.170236,3815.7614,3847.6005,3846.4309,67.690024,0.37401555,0.28297444,0.78092069,0.041836988,3.1849827,6.543596,0.012641226,0.0096712455,0.017199216,0.0084869698,0.0069248897,35.596292,0.62637789,0.012077172,0.070109437,0.082511575,0.086330935,0.57784555,0.80035971,0.10763118
single_s23,single,264,13,1,9.285,2.575,2.5148505,76,8,15,12.497461,99.979687,26.18749,3817.8416,3850.7898,3849.5825,68.903247,0.32648287,0.22763686,0.78092069,0.041836988,2.9471065,5.9561584,0.012561019,0.0093116124,0.015560776,0.0069481988,0.0058279093,35.252082,0.65292268,0.008213493,0.058897673,0.13036829,0.11067961,0.59231837,0.82524272,0.097784976
single_s23,single,270,9,2,9.48,2.36,2.2463544,71,10,15,9.9979687,99.979687,25.849575,3867.7498,3855.0065,3853.8539,67.347095,0.28381199,0.18204273,0.78092069,0.041836988,2.8778514,5.4280615,0.012014037,0.0089712527,0.015147758,0.0062770145,0.0053117761,34.100156,0.67973573,0.0087311612,0.051299951,0.11924937,0.11228814,0.64143377,0.87288136,0.10035317
single_s23,single,276,7,2,9.45,2.39,2.3137587,67,8,14,12.497461,99.979687,25.66998,3894.8098,3858.9278,3857.9209,62.857509,0.24786785,0.14034113,0.77874661,0.042963377,2.9851287,5.0275203,0.011019101,0.0084623886,0.015416973,0.0069266774,0.005288285,33.813452,0.69607511,0.0043366753,0.053254127,0.088169136,0.25523013,0.64010588,0.84309623,0.11998602
single_s23,single,282,9,3,9.545,2.39,2.2658281,69,10,15,9.9859375,99.859375,25.674716,3889.4053,3861.2754,3860.4581,56.479663,0.22022137,0.12253556,0.7796609,0.042803123,3.1182708,5.2652495,0.0098297963,0.0077123843,0.014594532,0.0074104549,0.0056868062,34.103389,0.67563316,0.0084964149,0.050190162,0.12970872,0.17991632,0.65956705,0.79916318,0.15285663
single_s23,single,288,9,3,10.8,2.52,2.4150735,70,10,16,9.9979687,99.979687,25.793754,3876.12,3861.1096,3860.4565,50.337996,0.20208084,0.11565479,0.7725034,0.041859233,3.1059445,4.1349985,0.0088981616,0.0070932911,0.013974921,0.0072898991,0.0055585725,33.642897,0.66028595,0.013370029,0.039319131,0.1337905,0.13888889,0.71614967,0.76984127,0.16477877
single_s23,single,294,10,3,11.44,2.64,2.5224742,69,11,17,9.0890625,99.979687,25.899046,3860.3618,3858.0816,3857.5161,46.735079,0.19423909,0.12027366,0.7779199,0.041161874,2.9821579,4.1347027,0.0086128442,0.0067093729,0.013824874,0.0068875736,0.0057111493,33.459655,0.62852197,0.010309567,0.05025498,0.16353934,0.12878788,0.71563463,0.77083333,0.15936121
single_s23,single,300,13,3,11.96,2.7,2.6375051,84,12,18,8.3316406,99.979687,25.943018,3853.8186,3852.5623,3852.0077,46.234608,0.19703883,0.15005487,0.78429605,0.044073929,2.8915608,4.1332072,0.0088791293,0.0070491381,0.014514243,0.0064797872,0.0057061361,33.041608,0.61948849,0.017416775,0.05419136,0.11978281,0.037037037,0.71409476,0.90555556,0.16285875
single_s23,single,306,17,4,12.575,2.915,2.9091069,73,12,18,8.3316406,99.979687,25.945119,3853.5066,3845.5742,3844.9999,47.022211,0.21035771,0.18958812,0.78429605,0.044073929,2.8356082,4.0128645,0.0091888112,0.0073092786,0.014109275,0.0066626159,0.0057177641,33.244384,0.61114436,0.011534102,0.057871972,0.15923245,0.051457976,0.61598219,0.83704974,0.21483141
single_s23,single,312,14,2,12.535,3.175,3.265401,76,9,17,11.108854,99.979687,26.113913,3828.5984,3838.5297,3837.9557,46.975656,0.23361363,0.24864014,0.7920303,0.044599002,2.7734892,4.1266423,0.0091366774,0.0074750421,0.0140668,0.0074893399,0.0063497048,33.080138,0.59160156,0.019125693,0.05608247,0.12939865,0.033070866,0.63657067,0.77795276,0.21252512
single_s23,single,318,26,4,15.89,3,3.1119742,80,13,18,7.6907452,99.979687,26.158892,3822.0154,3832.877,3832.3315,45.776203,0.26579019,0.29976304,0.78429605,0.044073929,2.8430177,4.294272,0.0087551972,0.0072024744,0.014162536,0.0080944038,0.0063823984,32.634692,0.59117737,0.014535877,0.068694828,0.15120991,0.088333333,0.71518616,0.69833333,0.21609799
single_s23,single,324,13,5,11.425,2.87,3.0285667,91,10,19,9.9979687,99.979687,26.194694,3816.7916,3829.8037,3829.2683,45.390242,0.30548112,0.36513308,0.78615824,0.043895268,3.248589,4.2029924,0.0085671522,0.0069807235,0.013545555,0.0083671444,0.0062119267,32.801648,0.59935741,0.010449714,0.067292482,0.13476978,0.28397213,0.66894814,0.7195122,0.20191686
single_s23,single,330,16,7,12.88,2.995,3.3706677,76,11,17,9.0890625,99.979687,26.136673,3825.2644,3830.0968,3829.4909,48.43002,0.35095174,0.42904221,0.77799498,0.045566848,3.5467103,5.5047616,0.0092009106,0.0072335482,0.01438416,0.0076492085,0.0058285076,32.220078,0.55522998,0.01404361,0.065463563,0.1204888,0.12687813,0.68664959,0.76293823,0.16403599
single_s23,single,336,11,4,12.25,2.725,3.0279512,74,10,16,9.9979687,99.979687,25.998248,3845.6317,3834.1057,3833.3235,55.204789,0.40021476,0.50172173,0.77546442,0.046532053,3.727124,6.1746409,0.010655515,0.0081587289,0.016061431,0.0067012914,0.0055300617,32.608603,0.58067021,0.015943479,0.089743163,0.10432021,0.073394495,0.71859348,0.8733945,0.1162292
single_s23,single,342,8,2,10.625,2.575,2.7243491,64,9,15,11.108854,99.979687,25.894489,3861.0412,3841.7064,3840.6768,63.457931,0.45111715,0.50450712,0.83441991,0.052175986,3.8491465,6.6523578,0.012328916,0.0095228323,0.019188137,0.0067847797,0.0055611032,33.0615,0.58130256,0.022478711,0.084141661,0.075563785,0.1223301,0.62151888,0.8815534,0.12233786
single_s23,single,348,8,1,9.78,2.575,2.7736543,76,9,14,11.095486,99.859375,25.72925,3881.1615,3852.2578,3850.9846,70.594349,0.50143424,0.57311829,0.84222591,0.053158559,3.979338,6.8901197,0.013638568,0.010713526,0.022441049,0.0083869448,0.007058105,32.628148,0.5835251,0.025512894,0.071310322,0.083307786,0.067961165,0.52908577,0.76699029,0.13496686
single_s23,single,354,11,1,9.2,2.285,2.3634376,62,10,13,9.9979687,99.979687,25.648509,3898.0702,3864.6149,3863.1761,75.007987,0.54896693,0.65923535,0.84852267,0.055081924,4.1431559,6.7661748,0.014290009,0.011486012,0.023889327,0.011766206,0.010128057,33.333326,0.6269268,0.020284534,0.057231675,0.068410154,0.041575492,0.50049489,0.4463895,0.16661032
single_s41,single,0,8,2,8.31,2.255,2.1927126,63,9,15,11.108854,99.979687,25.899832,3860.2446,3838.2767,3837.1272,67.095157,0.51310376,0.691397,0.75764565,0.050312175,3.9325583,6.9465392,0.013058006,0.010004951,0.023238806,0.021034335,0.01820585,43.317494,0.58398643,0.0089711944,0.068064374,0.12284379,0.013303769,0.57059714,0.3037694,0.1523161
single_s41,single,6,10,2,8.81,2.26,2.221534,63,11,16,9.0890625,99.979687,25.908313,3858.981,3844.6762,3843.4204,70.039655,0.56141724,0.72092533,0.75693451,0.05225679,4.1488201,7.0338205,0.014027812,0.010972569,0.024101067,0.020753107,0.01753063,42.555118,0.58459215,0.013833575,0.050607954,0.099188798,0.03539823,0.52564362,0.33185841,0.17421963
single_s41,single,12,11,2,10.59,2.37,2.2910352,67,10,15,9.9859375,99.859375,25.846117,3863.6123,3854.2077,3852.766,75.042776,0.60318236,0.74222612,0.75420276,0.054546715,4.2885688,6.855248,0.015124383,0.012245872,0.02656088,0.02100479,0.018176567,42.038158,0.57682732,0.010876589,0.052440856,0.060840163,0.029535865,0.47554222,0.27004219,0.19839013
single_s41,single,18,14,3,12.585,2.42,2.3291488,70,11,16,9.0890625,99.979687,25.772101,3879.3767,3865.611,3863.9606,80.367652,0.63657378,0.72107839,0.74097277,0.049208393,4.4636038,6.9007381,0.016041529,0.013149602,0.027405082,0.020437225,0.018603809,42.156158,0.5835482,0.014273006,0.048909298,0.061003048,0.0020661157,0.45090634,0.15082645,0.1940155
single_s41,single,24,11,1,11.065,2.52,2.3778304,68,10,17,9.9979687,99.979687,25.737455,3884.5988,3877.2523,3875.4277,84.582394,0.66013215,0.72531067,0.74330965,0.051855071,4.6253221,7.0371248,0.016616283,0.013512459,0.028103141,0.019224134,0.017261721,41.892924,0.59013736,0.013438892,0.051896713,0.051820641,0.011904762,0.42230842,0.21230159,0.18415381
single_s41,single,30,11,1,11.75,2.705,2.5072357,69,10,17,9.9979687,99.979687,25.781805,3877.9165,3887.3718,3885.4387,87.066113,0.67282784,0.6896343,0.73506568,0.059612963,4.6466077,6.925342,0.01683117,0.013827722,0.027899221,0.019160568,0.016516279,43.423635,0.57954973,0.0072609039,0.057152881,0.034125264,0.044362292,0.44586765,0.25693161,0.18313176
single_s41,single,36,9,1,11.785,2.655,2.5140344,71,10,17,9.9979687,99.979687,25.785119,3877.4181,3894.3798,3892.41,87.808764,0.67410599,0.7090723,0.77422242,0.048859325,4.699564,6.8506333,0.016753347,0.01367548,0.026360122,0.017968724,0.01509588,42.195043,0.5844352,0.0047075502,0.04759369,0.064620523,0.043314501,0.4379024,0.35969868,0.20568414
single_s41,single,42,9,1,11.28,2.715,2.5678252,81,10,15,9.9979687,99.979687,25.7702,3879.6628,3897.1196,3895.1781,87.074143,0.66391074,0.66189112,0.76959957,0.04741914,4.7283884,6.894976,0.016466157,0.013562154,0.026202041,0.016973138,0.013823883,43.588558,0.56075847,0.0063954664,0.055664543,0.052096292,0.051565378,0.45032282,0.44935543,0.21399037
single_s41,single,48,12,1,11.125,2.63,2.4581473,71,11,13,9.0890625,99.979687,25.77556,3878.8561,3895.0424,3893.1822,85.205144,0.64268767,0.60438237,0.76629499,0.039105701,4.6067448,7.0177677,0.016023226,0.013377137,0.025975824,0.015598551,0.012150436,43.516263,0.56992614,0.0061475593,0.045932623,0.055946459,0.14258555,0.38432583,0.48669202,0.22213819
single_s41,single,54,10,1,12.24,2.64,2.4435841,71,11,12,9.0890625,99.979687,25.788986,3876.8367,3888.2834,3886.5391,82.609807,0.61136434,0.62065927,0.80418628,0.032777978,4.4977698,7.0532086,0.015452305,0.012775448,0.025309483,0.014215396,0.011555318,45.937546,0.5429476,0.015713015,0.049551888,0.069384456,0.09469697,0.44845501,0.43560606,0.20470057
single_s41,single,60,9,1,10.905,2.595,2.3856959,63,10,12,9.9979687,99.979687,25.853417,3867.175,3877.6751,3876.0598,79.632887,0.57130972,0.56843377,0.80418628,0.032777978,4.3647786,7.0072541,0.014776535,0.011831583,0.025557197,0.011246275,0.0092643999,45.730459,0.55793705,0.0131883,0.060473225,0.059120923,0.088631985,0.47949799,0.58188825,0.16655867
single_s41,single,66,12,1,10.48,2.59,2.3436226,60,12,12,8.3316406,99.979687,25.962524,3850.9232,3864.7021,3863.2278,76.11345,0.52427439,0.50987912,0.80418628,0.032777978,4.2024478,6.647991,0.013985081,0.011028231,0.025681035,0.0087568458,0.0074520036,47.147541,0.56388486,0.013794196,0.073230149,0.05514367,0.071428571,0.57218303,0.72779923,0.16204444
single_s41,single,72,13,2,9.105,2.44,2.2822981,66,12,12,8.3316406,99.979687,26.104844,3829.9286,3851.3196,3850.0274,71.153806,0.47231402,0.44755445,0.80418628,0.032777978,3.7834068,6.6426709,0.012990579,0.010096649,0.023153286,0.007154146,0.006344079,47.816933,0.61885793,0.016046839,0.083411345,0.076793926,0.081967213,0.58994106,0.8442623,0.157549
single_s41,single,78,9,2,10.445,2.405,2.1827537,70,8,15,12.482422,99.859375,26.063874,3831.3327,3839.5659,3838.5231,63.771399,0.41769953,0.39861368,0.80397913,0.037152022,3.3916193,6.8785361,0.011701758,0.0089374485,0.019746496,0.0077781735,0.0066286084,49.101219,0.62866871,0.018166132,0.083677152,0.12870317,0.074844075,0.62589206,0.75467775,0.1429359
single_s41,single,84,8,2,11.435,2.37,2.1582323,63,9,16,11.108854,99.979687,26.042586,3839.0844,3831.0764,3830.3211,54.166651,0.36281783,0.33292169,0.8056472,0.036744442,3.2713105,6.6798189,0.010207251,0.0076951236,0.0155745,0.0089227781,0.0075266667,49.018023,0.63945418,0.025812768,0.0763536,0.14776159,0.11181435,0.67909364,0.61392405,0.1342323
single_s41,single,90,6,1,9.79,2.27,2.0787375,65,7,16,14.282813,99.979687,25.984717,3847.6343,3826.7608,3826.2465,44.632304,0.31006753,0.28515845,0.81175913,0.035950584,3.4473799,6.0735247,0.0088651009,0.0068436648,0.013387714,0.010196361,0.0087572371,49.668963,0.65536349,0.019616881,0.07021499,0.12194434,0.12334802,0.73896634,0.48237885,0.15196527
single_s41,single,96,6,1,10.345,2.32,2.1461625,65,7,17,14.282813,99.979687,26.033435,3840.434,3826.7835,3826.3912,38.886927,0.26175405,0.23526237,0.81253111,0.03665058,3.4269674,4.8949327,0.0080739079,0.0064608712,0.012850672,0.010814991,0.0094547194,49.522619,0.63621833,0.011753661,0.063559087,0.10221649,0.064655172,0.79293581,0.46982759,0.15017622
single_s41,single,102,7,1,9.915,2.485,2.3134862,66,8,16,12.482422,99.859375,26.026312,3836.8623,3830.6935,3830.3059,38.555404,0.21998893,0.20059829,0.76380399,0.03820248,3.1639211,4.1342002,0.0078482697,0.0064279832,0.012514226,0.010310129,0.0087700701,48.676686,0.58864327,0.021280633,0.073603352,0.086677991,0.10060362,0.7894848,0.5472837,0.17753013
single_s41,single,108,9,1,10.985,2.675,2.4166901,63,10,18,9.9979687,99.979687,25.967467,3850.1903,3837.5188,3837.0807,40.969336,0.1865975,0.25861912,0.70799969,0.061120281,2.9654236,4.1230581,0.0078416272,0.0064565257,0.012875544,0.0090087254,0.0079304664,47.559889,0.56036949,0.024019245,0.062250639,0.11166739,0.080373832,0.73590017,0.63551402,0.21037558
single_s41,single,114,13,1,12.1,2.79,2.6208243,72,10,18,9.9979687,99.979687,25.934736,3855.0493,3845.8635,3845.3829,42.9283,0.16303914,0.24022917,0.70799969,0.061120281,2.7114019,4.1129665,0.0077881258,0.0064011846,0.013126497,0.0082082911,0.007336159,47.283879,0.52546294,0.026908214,0.058282335,0.11648412,0.077060932,0.75663756,0.74193548,0.22482669
single_s41,single,120,10,1,12.525,2.95,2.7378439,73,10,19,9.9979687,99.979687,26.115436,3828.3753,3854.12,3853.6311,43.284165,0.15034345,0.21733808,0.7162272,0.066851339,2.4798354,4.127775,0.0076859906,0.0060315127,0.013363452,0.0083990153,0.0070459351,46.245558,0.51248404,0.017808143,0.066688802,0.18323199,0.1440678,0.74707568,0.69491525,0.18649595
single_s41,single,126,13,1,15.125,2.93,2.6422912,73,12,21,8.3316406,99.979687,26.184125,3818.3321,3860.7612,3860.2874,42.592192,0.1490653,0.20537334,0.72373745,0.069655267,2.4644565,4.0813252,0.0077117278,0.0059433633,0.013389232,0.0089178428,0.0074470088,45.601328,0.50007838,0.016248208,0.0700709,0.18514813,0.10238908,0.76893267,0.6774744,0.15871067
single_s41,single,132,10,2,11.95,2.77,2.5986471,76,11,19,9.0890625,99.979687,26.117684,3828.0456,3864.6091,3864.1412,42.388301,0.15926055,0.22901471,0.7118845,0.068653822,2.6820686,4.1028475,0.0080583849,0.0061547153,0.013026646,0.0094233974,0.0081567856,46.776668,0.51578899,0.014785824,0.061421895,0.15453652,0.064981949,0.72032498,0.66787004,0.15741475
single_s41,single,138,8,1,12.145,3.09,3.0050233,62,9,19,11.108854,99.979687,26.057592,3836.8736,3865.0192,3864.5104,44.400005,0.18048361,0.24373922,0.71447918,0.072052943,3.0028675,4.1347442,0.0087856176,0.0067333674,0.013714672,0.0094823689,0.0078414981,44.687887,0.4756887,0.014829678,0.053164888,0.12220568,0.13754045,0.7236856,0.64886731,0.14079155
single_s41,single,144,14,1,12.95,2.9,2.8419304,67,11,20,9.0890625,99.979687,25.985847,3847.4669,3861.983,3861.3595,49.365046,0.21180694,0.2673206,0.71174147,0.073560655,3.1940003,5.1783993,0.0097886322,0.007503061,0.013943953,0.0093835104,0.0076053967,45.666766,0.49299144,0.011174614,0.054452752,0.13847894,0.09137931,0.70282113,0.67413793,0.12710564
single_s41,single,150,9,1,12.42,2.74,2.6491191,65,10,18,9.9979687,99.979687,25.948567,3852.9945,3856.1801,3855.3745,56.185501,0.25186157,0.37879118,0.62162456,0.093264714,3.3414782,6.0568546,0.010848988,0.0083081177,0.014381765,0.009314709,0.0073945432,47.038294,0.51317898,0.0055667228,0.061685912,0.10371019,0.12956204,0.6343397,0.73905109,0.12199715
single_s41,single,156,23,14,12.295,2.775,2.6883831,80,12,17,8.3316406,99.979687,25.973024,3849.3665,3848.9419,3847.9426,62.559102,0.2988969,0.40817954,0.61651812,0.09458724,3.3672253,6.6493342,0.011702156,0.0090450109,0.016590689,0.010794432,0.0085847228,44.146964,0.49780617,0.0087581912,0.067044106,0.09269041,0.11171171,0.61759031,0.61621622,0.1058626
